CO_MUNICIPIO,ANO,POPULACAO
4301008,2014,19923
4301057,2014,8641
4301073,2014,2871
4301107,2014,14166
4301206,2014,13277
4301305,2014,18964
4301404,2014,10585
4301503,2014,7175
4301552,2014,3740
4301602,2014,121500
4301636,2014,12106
4301651,2014,6035
4301701,2014,6749
4301750,2014,7360
4301800,2014,5491
4301859,2014,3226
4301875,2014,4189
4301909,2014,13208
4301925,2014,1972
4301958,2014,2487
4302006,2014,11480
4302055,2014,2284
4302105,2014,112318
4302154,2014,2171
4302204,2014,6808
4302220,2014,2522
4302238,2014,2549
4302253,2014,2859
4302303,2014,11809
4302352,2014,12792
4302378,2014,2285
4302402,2014,12058
4302451,2014,7911
4302501,2014,6912
4302584,2014,2243
4302600,2014,3711
4302659,2014,4928
4302709,2014,21163
4302808,2014,34665
4302907,2014,13757
4303004,2014,85830
4303103,2014,125246
4303202,2014,5068
4303301,2014,5066
4303400,2014,5125
4303509,2014,65628
4303558,2014,2710
4303608,2014,6703
4303673,2014,3384
4303707,2014,6112
4303806,2014,5653
4303905,2014,63767
4304002,2014,5338
4304101,2014,3546
4304200,2014,31407
4304309,2014,6631
4304358,2014,9266
4304408,2014,42057
4304507,2014,55637
4304606,2014,339979
4304614,2014,1834
4304622,2014,1776
4304630,2014,46467
4304655,2014,3354
4304663,2014,25321
4304671,2014,4227
4304689,2014,11198
4304697,2014,2749
4304705,2014,61875
4304713,2014,7804
4304804,2014,27279
4304853,2014,1588
4304903,2014,9016
4304952,2014,3152
4305009,2014,9438
4305108,2014,470223
4305116,2014,3031
4305124,2014,6501
4305132,2014,4654
4305157,2014,2457
4305173,2014,11141
4305207,2014,13926
4305306,2014,9622
4305355,2014,37946
4305371,2014,3518
4305405,2014,4080
4305439,2014,6320
4305447,2014,5233
4305454,2014,14079
4305504,2014,5017
4305587,2014,2497
4305603,2014,3546
4305702,2014,6804
4305801,2014,10086
4305835,2014,1564
4305850,2014,2486
4305871,2014,2549
4305900,2014,7855
4305934,2014,1747
4305959,2014,4014
4305975,2014,2889
4306007,2014,14315
4306056,2014,7706
4306072,2014,2916
4306106,2014,63946
4306130,2014,2115
4306205,2014,12122
4306304,2014,4837
4306320,2014,3173
4306353,2014,2823
4306379,2014,3140
4306403,2014,29862
4306429,2014,2183
4306452,2014,3410
4306502,2014,15103
4306551,2014,2621
4306601,2014,39920
4306700,2014,3397
4306734,2014,5249
4306759,2014,2079
4306767,2014,37366
4306809,2014,21750
4306908,2014,25647
4306924,2014,1428
4306932,2014,9068
4306957,2014,3088
4306973,2014,3064
4307005,2014,101752
4307054,2014,3202
4307104,2014,6972
4307203,2014,5227
4307302,2014,7834
4307401,2014,3294
4307450,2014,3268
4307500,2014,15790
4307559,2014,6173
4307609,2014,45986
4307708,2014,83846
4307807,2014,32535
4307815,2014,3743
4307831,2014,2769
4307864,2014,2699
4307906,2014,68030
4308003,2014,6870
4308052,2014,2570
4308078,2014,4048
4308102,2014,13068
4308201,2014,28974
4308250,2014,2004
4308300,2014,10916
4308409,2014,7119
4308433,2014,2532
4308458,2014,4636
4308508,2014,30409
4308607,2014,32862
4308656,2014,3239
4308706,2014,5940
4308805,2014,8679
4308854,2014,1714
4308904,2014,16647
4309001,2014,17269
4309050,2014,7443
4309100,2014,34365
4309126,2014,2282
4309159,2014,4190
4309209,2014,270689
4309258,2014,1618
4309308,2014,98864
4309407,2014,24331
4309506,2014,8187
4309555,2014,4557
4309571,2014,3060
4309605,2014,19174
4309654,2014,6434
4309704,2014,5019
4309753,2014,4517
4309803,2014,4848
4309902,2014,7432
4309951,2014,4166
4310009,2014,20181
4310108,2014,34035
4310207,2014,82563
4310306,2014,4212
4310330,2014,19676
4310363,2014,3141
4310405,2014,6682
4310413,2014,2321
4310439,2014,6374
4310462,2014,1985
4310504,2014,8074
4310538,2014,5299
4310553,2014,3550
4310579,2014,2341
4310603,2014,39129
4310652,2014,2613
4310702,2014,4049
4310751,2014,2149
4310801,2014,21739
4310850,2014,4136
4310876,2014,2634
4310900,2014,3719
4311007,2014,28393
4311106,2014,11631
4311122,2014,4167
4311130,2014,3660
4311155,2014,8643
4311205,2014,20074
4311239,2014,2810
4311254,2014,6480
4311270,2014,1649
4311304,2014,28419
4311403,2014,77761
4311429,2014,2583
4311502,2014,7847
4311601,2014,5789
4311627,2014,5621
4311643,2014,1697
4311700,2014,5654
4311718,2014,4834
4311734,2014,3085
4311759,2014,7347
4311775,2014,7053
4311791,2014,2649
4311809,2014,39693
4311908,2014,5074
4311981,2014,3913
4312005,2014,2223
4312054,2014,4171
4312104,2014,5178
4312138,2014,2563
4312153,2014,4161
4312179,2014,1808
4312203,2014,4901
4312252,2014,7984
4312302,2014,4985
4312351,2014,1562
4312377,2014,3229
4312385,2014,2712
4312401,2014,62861
4312427,2014,2928
4312443,2014,3209
4312450,2014,6509
4312476,2014,6056
4312500,2014,12679
4312609,2014,4980
4312617,2014,3127
4312625,2014,1890
4312658,2014,16894
4312674,2014,1760
4312708,2014,12321
4312757,2014,3404
4312807,2014,4339
4312906,2014,9412
4312955,2014,1965
4313003,2014,3320
4313011,2014,2817
4313037,2014,5006
4313060,2014,19834
4313086,2014,2551
4313102,2014,6579
4313201,2014,20275
4313300,2014,24785
4313334,2014,2453
4313359,2014,3543
4313375,2014,25293
4313391,2014,4067
4313409,2014,248251
4313425,2014,3866
4313441,2014,2325
4313466,2014,1798
4313490,2014,4150
4313508,2014,43586
4313607,2014,4248
4313656,2014,11393
4313706,2014,35045
4313805,2014,7163
4313904,2014,40804
4313953,2014,9979
4314001,2014,7257
4314027,2014,7632
4314035,2014,3706
4314050,2014,55056
4314068,2014,5457
4314076,2014,6340
4314100,2014,195620
4314134,2014,2291
4314159,2014,8410
4314175,2014,2210
4314209,2014,8017
4314308,2014,4062
4314407,2014,342053
4314423,2014,5498
4314456,2014,2606
4314464,2014,2138
4314472,2014,4568
4314498,2014,4739
4314506,2014,13011
4314548,2014,2800
4314555,2014,2707
4314605,2014,20664
4314704,2014,10707
4314753,2014,2099
4314779,2014,3984
4314787,2014,1743
4314803,2014,33615
4314902,2014,1472482
4315008,2014,5360
4315057,2014,2568
4315073,2014,1764
4315107,2014,10779
4315131,2014,1862
4315149,2014,2679
4315156,2014,6368
4315172,2014,2044
4315206,2014,4200
4315305,2014,23604
4315313,2014,1846
4315321,2014,2812
4315354,2014,3803
4315404,2014,10938
4315453,2014,2200
4315503,2014,16345
4315552,2014,3473
4315602,2014,207036
4315701,2014,38899
4315750,2014,4552
4315800,2014,10909
4315909,2014,5949
4315958,2014,2556
4316006,2014,20599
4316105,2014,10633
4316204,2014,5569
4316303,2014,7313
4316402,2014,40798
4316428,2014,2675
4316436,2014,2890
4316451,2014,12395
4316477,2014,2766
4316501,2014,7251
4316600,2014,16086
4316709,2014,8847
4316733,2014,1699
4316758,2014,6127
4316808,2014,125353
4316907,2014,274838
4316956,2014,6312
4316972,2014,2483
4317004,2014,8444
4317103,2014,83324
4317202,2014,71961
4317251,2014,1781
4317301,2014,31524
4317400,2014,50622
4317509,2014,78908
4317558,2014,2199
4317608,2014,41784
4317707,2014,11241
4317756,2014,2055
4317806,2014,14357
4317905,2014,14767
4317954,2014,2494
4318002,2014,63089
4318051,2014,3056
4318101,2014,19556
4318200,2014,21482
4318309,2014,62692
4318408,2014,23399
4318424,2014,4846
4318432,2014,2654
4318440,2014,2848
4318457,2014,2748
4318465,2014,2201
4318481,2014,4419
4318499,2014,2228
4318507,2014,26853
4318606,2014,7116
4318614,2014,2240
4318622,2014,3456
4318705,2014,226988
4318804,2014,44520
4318903,2014,35266
4319000,2014,21117
4319109,2014,5844
4319125,2014,3305
4319158,2014,7714
4319208,2014,5762
4319307,2014,6385
4319356,2014,3554
4319364,2014,1977
4319372,2014,2979
4319406,2014,16802
4319505,2014,24517
4319604,2014,24448
4319703,2014,3642
4319711,2014,2253
4319737,2014,2748
4319752,2014,2107
4319802,2014,8771
4319901,2014,79152
4320008,2014,137750
4320107,2014,22840
4320206,2014,11176
4320230,2014,3070
4320263,2014,7366
4320305,2014,5124
4320321,2014,2887
4320354,2014,5463
4320404,2014,15614
4320453,2014,2256
4320503,2014,6225
4320552,2014,6207
4320578,2014,2142
4320602,2014,3902
4320651,2014,2491
4320677,2014,10395
4320701,2014,14904
4320800,2014,31207
4320859,2014,4424
4320909,2014,21224
4321006,2014,10796
4321105,2014,17315
4321204,2014,57072
4321303,2014,27084
4321329,2014,3084
4321352,2014,5547
4321402,2014,14056
4321436,2014,10553
4321451,2014,29802
4321469,2014,2893
4321477,2014,6432
4321493,2014,2997
4321501,2014,36859
4321600,2014,45744
4321626,2014,2388
4321634,2014,2885
4321667,2014,10761
4321709,2014,25822
4321808,2014,24478
4321832,2014,2938
4321857,2014,4478
4321907,2014,24656
4321956,2014,5962
4322004,2014,27638
4322103,2014,6008
4322152,2014,4576
4322186,2014,1591
4322202,2014,23421
4322251,2014,4309
4322301,2014,8617
4322327,2014,3601
4322343,2014,2283
4322350,2014,1434
4322376,2014,2489
4322400,2014,129580
4322509,2014,64564
4322525,2014,3420
4322533,2014,11608
4322541,2014,5499
4322558,2014,2080
4322608,2014,69521
4322707,2014,25525
4322806,2014,24476
4322855,2014,1986
4322905,2014,5306
4323002,2014,251033
4323101,2014,5264
4323200,2014,3080
4323309,2014,3353
4323358,2014,2197
4323408,2014,4385
4323457,2014,4362
4323507,2014,2893
4323606,2014,1613
4323705,2014,2867
4323754,2014,3486
4323770,2014,2940
4323804,2014,13951
5000203,2014,14210
5000252,2014,4961
5000609,2014,37144
5000708,2014,24642
5000807,2014,8801
5000856,2014,9991
5000906,2014,8612
5001003,2014,24078
5001102,2014,46998
5001243,2014,11209
5001508,2014,6759
5001904,2014,21463
5002001,2014,11188
5002100,2014,24002
5002159,2014,7938
5002209,2014,20825
5002308,2014,11923
5002407,2014,28001
5002605,2014,13751
5002704,2014,843120
5002803,2014,5769
5002902,2014,21557
5002951,2014,21948
5003108,2014,5403
5003157,2014,14712
5003207,2014,108010
5003256,2014,19175
5003306,2014,33045
5003454,2014,12588
5003488,2014,10880
5003504,2014,5670
5003702,2014,210218
5003751,2014,12079
5003801,2014,19240
5003900,2014,3005
5004007,2014,10008
5004106,2014,10211
5004304,2014,15534
5004403,2014,7687
5004502,2014,22568
5004601,2014,19920
5004700,2014,22881
5004809,2014,8429
5004908,2014,6779
5005004,2014,25328
5005103,2014,4044
5005152,2014,6321
5005202,2014,21488
5005251,2014,6935
5005400,2014,42101
5005608,2014,26890
5005681,2014,17773
5005707,2014,50692
5005806,2014,14305
5006002,2014,19086
5006200,2014,50010
5006259,2014,4442
5006275,2014,5047
5006309,2014,41363
5006358,2014,13311
5006408,2014,7850
5006606,2014,85251
5006903,2014,16340
5007109,2014,22803
5007208,2014,34078
5007307,2014,4949
5007406,2014,19407
5007505,2014,5205
5007554,2014,7582
5007695,2014,24515
5007703,2014,10854
5007802,2014,6441
5007901,2014,49712
5007935,2014,17019
5007950,2014,10907
5007976,2014,3570
5008008,2014,19434
5008305,2014,111652
5008404,2014,6020
5100102,2014,5396
5100201,2014,23057
5100250,2014,49877
5100300,2014,17168
5100359,2014,5980
5100409,2014,11071
5100508,2014,10592
5100607,2014,9376
5100805,2014,9249
5101001,2014,3108
5101209,2014,1000
5101258,2014,15926
5101308,2014,9825
5101407,2014,20293
5101605,2014,7545
5101704,2014,33365
5101803,2014,58099
5101852,2014,5889
5101902,2014,17361
5102504,2014,90106
5102603,2014,14971
5102637,2014,31171
5102678,2014,36800
5102686,2014,5969
5102694,2014,4703
5102702,2014,19948
5102793,2014,10493
5102850,2014,8379
5103007,2014,18548
5103056,2014,11457
5103106,2014,5527
5103205,2014,31707
5103254,2014,32230
5103304,2014,19294
5103353,2014,27749
5103361,2014,3673
5103379,2014,17209
5103403,2014,575480
5103437,2014,4984
5103452,2014,8897
5103502,2014,20945
5103601,2014,8066
5103700,2014,12440
5103809,2014,3599
5103858,2014,6900
5103908,2014,5267
5103957,2014,3047
5104104,2014,33632
5104203,2014,14401
5104500,2014,2518
5104526,2014,6347
5104542,2014,5950
5104559,2014,4124
5104609,2014,12293
5104807,2014,26281
5104906,2014,7889
5105002,2014,9482
5105101,2014,33483
5105150,2014,39640
5105176,2014,13424
5105200,2014,11179
5105234,2014,5708
5105259,2014,55094
5105309,2014,2121
5105507,2014,15138
5105580,2014,11090
5105606,2014,15206
5105622,2014,26188
5105903,2014,14980
5106000,2014,6128
5106109,2014,11444
5106158,2014,13343
5106174,2014,3406
5106182,2014,5939
5106190,2014,3550
5106208,2014,4139
5106216,2014,12330
5106224,2014,38206
5106232,2014,18704
5106240,2014,10508
5106257,2014,20273
5106265,2014,8174
5106273,2014,3830
5106281,2014,5465
5106299,2014,10823
5106307,2014,20703
5106315,2014,2301
5106372,2014,16513
5106422,2014,32464
5106455,2014,2665
5106505,2014,32092
5106653,2014,5993
5106703,2014,1648
5106752,2014,42924
5106778,2014,11508
5106802,2014,5361
5106828,2014,11392
5106851,2014,3255
5107008,2014,16677
5107040,2014,56450
5107065,2014,15121
5107107,2014,18710
5107156,2014,2621
5107180,2014,9440
5107198,2014,2275
5107206,2014,5054
5107248,2014,4256
5107263,2014,3032
5107297,2014,3782
5107305,2014,18701
5107354,2014,5354
5107404,2014,4393
5107578,2014,3759
5107602,2014,211718
5107701,2014,17275
5107743,2014,2213
5107750,2014,3583
5107768,2014,2935
5107776,2014,7798
5107792,2014,4435
5107800,2014,19030
5107859,2014,11039
5107875,2014,21811
5107883,2014,1492
5107909,2014,126817
5107925,2014,77735
5107941,2014,9582
5107958,2014,92298
5108006,2014,11950
5108055,2014,10391
5108105,2014,3498
5108204,2014,3785
5108303,2014,3594
5108352,2014,3045
5108402,2014,265775
5108501,2014,10650
5108600,2014,23469
5108808,2014,4660
5108857,2014,3080
5108907,2014,7546
5108956,2014,8543
5200050,2014,7733
5200100,2014,17701
5200134,2014,21549
5200159,2014,2554
5200175,2014,5451
5200209,2014,2007
5200258,2014,182526
5200308,2014,25805
5200506,2014,2084
5200555,2014,5307
5200605,2014,7328
5200803,2014,8499
5200829,2014,3658
5200852,2014,5866
5200902,2014,3528
5201108,2014,361991
5201207,2014,1093
5201306,2014,21338
5201405,2014,511323
5201454,2014,2505
5201504,2014,4043
5201603,2014,3800
5201702,2014,19426
5201801,2014,9278
5202155,2014,7795
5202353,2014,3122
5202502,2014,8542
5202601,2014,3553
5202809,2014,2501
5203104,2014,4321
5203203,2014,9820
5203302,2014,27112
5203401,2014,8790
5203500,2014,22872
5203559,2014,8508
5203575,2014,3916
5203609,2014,3485
5203807,2014,5748
5203906,2014,9431
5203939,2014,2600
5203962,2014,3396
5204003,2014,7773
5204102,2014,11517
5204201,2014,1430
5204250,2014,8399
5204300,2014,14603
5204409,2014,17962
5204508,2014,79705
5204557,2014,3582
5204607,2014,3560
5204656,2014,3744
5204706,2014,11940
5204805,2014,6765
5204854,2014,6957
5204904,2014,19412
5204953,2014,4115
5205000,2014,9571
5205059,2014,3659
5205109,2014,96836
5205208,2014,4944
5205307,2014,9747
5205406,2014,21782
5205455,2014,8119
5205471,2014,8318
5205497,2014,62903
5205513,2014,18871
5205521,2014,3563
5205703,2014,2590
5205802,2014,10896
5205901,2014,8945
5206206,2014,52235
5206305,2014,3020
5206404,2014,16592
5206503,2014,3622
5206602,2014,3001
5206701,2014,3383
5206800,2014,2886
5206909,2014,2123
5207105,2014,2545
5207253,2014,7890
5207352,2014,3816
5207402,2014,11952
5207501,2014,3389
5207535,2014,7034
5207600,2014,6239
5207808,2014,12492
5207907,2014,13988
5208004,2014,110388
5208103,2014,4780
5208152,2014,3605
5208301,2014,5032
5208400,2014,11013
5208509,2014,5520
5208608,2014,64861
5208707,2014,1412364
5208806,2014,38607
5208905,2014,24615
5209101,2014,33902
5209150,2014,5417
5209200,2014,14419
5209291,2014,2300
5209408,2014,4235
5209457,2014,2177
5209606,2014,3718
5209705,2014,19392
5209804,2014,3966
5209903,2014,13292
5209937,2014,6023
5209952,2014,14729
5210000,2014,51144
5210109,2014,26178
5210158,2014,2935
5210208,2014,32169
5210307,2014,2930
5210406,2014,38983
5210562,2014,4688
5210604,2014,5504
5210802,2014,5005
5210901,2014,20557
5211008,2014,7017
5211206,2014,26667
5211305,2014,6777
5211404,2014,8925
5211503,2014,99526
5211602,2014,2626
5211701,2014,6281
5211800,2014,46048
5211909,2014,94890
5212006,2014,3034
5212055,2014,2428
5212105,2014,7398
5212204,2014,19402
5212253,2014,1406
5212303,2014,8150
5212501,2014,191139
5212600,2014,2433
5212709,2014,7772
5212808,2014,10511
5212907,2014,2184
5212956,2014,4505
5213004,2014,12737
5213053,2014,2723
5213087,2014,31206
5213103,2014,59275
5213400,2014,1724
5213509,2014,8243
5213707,2014,8217
5213756,2014,11858
5213772,2014,4356
5213806,2014,44204
5213855,2014,2378
5213905,2014,4878
5214002,2014,14558
5214051,2014,6046
5214101,2014,3922
5214408,2014,8532
5214507,2014,26857
5214606,2014,44895
5214705,2014,2350
5214804,2014,2168
5214838,2014,12571
5214861,2014,8604
5214879,2014,2935
5214903,2014,3487
5215009,2014,8957
5215207,2014,3392
5215231,2014,104899
5215256,2014,4252
5215306,2014,15140
5215405,2014,4039
5215504,2014,6038
5215603,2014,30599
5215652,2014,3490
5215702,2014,25920
5215801,2014,2412
5215900,2014,3659
5216007,2014,2728
5216304,2014,9678
5216403,2014,11187
5216452,2014,3090
5216809,2014,10546
5216908,2014,2658
5217104,2014,24768
5217203,2014,11238
5217302,2014,24279
5217401,2014,30469
5217609,2014,86751
5217708,2014,17811
5218003,2014,44534
5218052,2014,3624
5218102,2014,4000
5218300,2014,34192
5218391,2014,3390
5218508,2014,46788
5218607,2014,10935
5218706,2014,4768
5218789,2014,3828
5218805,2014,202221
5218904,2014,19747
5219001,2014,7774
5219100,2014,6189
5219209,2014,3119
5219258,2014,5134
5219308,2014,38188
5219357,2014,3825
5219407,2014,7759
5219456,2014,3316
5219506,2014,2772
